,name,full_name,clone_url,forks,watchers,open_issues,size,n_branches,len_description,owner,framework
331,onlineShopWithReact,mehdiShariati/onlineShopWithReact,https://github.com/mehdiShariati/onlineShopWithReact.git,0,0,1,1561,2,0,mehdiShariati,react
332,React-OnlineShopping,riddhi3191/React-OnlineShopping,https://github.com/riddhi3191/React-OnlineShopping.git,0,0,18,9113,2,0,riddhi3191,react
333,OnlineShopReact,AmadoJunior/OnlineShopReact,https://github.com/AmadoJunior/OnlineShopReact.git,0,0,0,445,2,184,AmadoJunior,react
334,React_OnlineShop,DShevv/React_OnlineShop,https://github.com/DShevv/React_OnlineShop.git,0,0,0,224,2,61,DShevv,react
335,tahir-shop,thaks/tahir-shop,https://github.com/thaks/tahir-shop.git,0,0,18,2006,2,18,thaks,react
336,react-shop,JulianMolina972/react-shop,https://github.com/JulianMolina972/react-shop.git,0,0,0,284,2,23,JulianMolina972,react
337,ShopOnlineReactApp,minhnhatvdl/ShopOnlineReactApp,https://github.com/minhnhatvdl/ShopOnlineReactApp.git,0,1,0,3017,2,38,minhnhatvdl,react
338,ShopOnlineReact,jinchengweng/ShopOnlineReact,https://github.com/jinchengweng/ShopOnlineReact.git,0,0,0,184,2,0,jinchengweng,react
339,onlineshopping-react,jontran8998/onlineshopping-react,https://github.com/jontran8998/onlineshopping-react.git,0,0,0,1747,2,35,jontran8998,react
340,onlineshope,amirshah093/onlineshope,https://github.com/amirshah093/onlineshope.git,0,0,19,2582,2,37,amirshah093,react
341,OnlineShop,mojtabamaslahatbin/OnlineShop,https://github.com/mojtabamaslahatbin/OnlineShop.git,0,0,0,196,2,56,mojtabamaslahatbin,react
