,name,full_name,clone_url,forks,watchers,open_issues,size,n_branches,len_description,owner,framework
370,LTL-Admin,unbanksytv/LTL-Admin,https://github.com/unbanksytv/LTL-Admin.git,9,0,3,12146,2,142,unbanksytv,react
371,online-shop,akshayDatacode/online-shop,https://github.com/akshayDatacode/online-shop.git,0,5,0,15845,2,25,akshayDatacode,react
372,MyntraClone_react,salove16/MyntraClone_react,https://github.com/salove16/MyntraClone_react.git,7,3,0,10112,2,254,salove16,react
373,ecommerce-sofa,Bartek532/ecommerce-sofa,https://github.com/Bartek532/ecommerce-sofa.git,1,7,0,1041,2,31,Bartek532,react
374,mech-kb,JoinCODED/mech-kb,https://github.com/JoinCODED/mech-kb.git,4,0,0,1767,2,81,JoinCODED,react
375,reactU-online-shopping-store,bensooraj/reactU-online-shopping-store,https://github.com/bensooraj/reactU-online-shopping-store.git,2,0,0,954,2,91,bensooraj,react
376,Online-shopping-website-react,ArchilChovatiya/Online-shopping-website-react,https://github.com/ArchilChovatiya/Online-shopping-website-react.git,0,4,0,932,2,47,ArchilChovatiya,react
377,Online-Shop,Marall-Y/Online-Shop,https://github.com/Marall-Y/Online-Shop.git,2,0,0,21255,2,80,Marall-Y,react
378,Online-shopping-platform,PrasadM96/Online-shopping-platform,https://github.com/PrasadM96/Online-shopping-platform.git,2,1,3,5803,2,59,PrasadM96,react
379,Online-beauty-shop,reactivebear/Online-beauty-shop,https://github.com/reactivebear/Online-beauty-shop.git,0,3,0,8536,2,28,reactivebear,react
380,online-shop-react,BoikoYV/online-shop-react,https://github.com/BoikoYV/online-shop-react.git,2,5,0,6574,2,56,BoikoYV,react
381,dede_es4b,Arquisoft/dede_es4b,https://github.com/Arquisoft/dede_es4b.git,1,2,11,3247,2,41,Arquisoft,react
382,react_shop_admin,sartim/react_shop_admin,https://github.com/sartim/react_shop_admin.git,2,0,12,960,2,95,sartim,react
383,ScrafttBicycles-npProject,AlisanCavus/ScrafttBicycles-npProject,https://github.com/AlisanCavus/ScrafttBicycles-npProject.git,0,3,0,224491,2,28,AlisanCavus,react
384,onlineshop,Mhdph/onlineshop,https://github.com/Mhdph/onlineshop.git,0,2,0,460,2,22,Mhdph,react
385,react-online-shop,SimonaHriscu/react-online-shop,https://github.com/SimonaHriscu/react-online-shop.git,0,2,1,1390,2,29,SimonaHriscu,react
386,react-pizza,VladyslavsSotnikov/react-pizza,https://github.com/VladyslavsSotnikov/react-pizza.git,0,2,0,1024,2,25,VladyslavsSotnikov,react
387,DS_Eshop,NG-KWAN-LOK/DS_Eshop,https://github.com/NG-KWAN-LOK/DS_Eshop.git,2,0,0,8407,2,46,NG-KWAN-LOK,react
388,made-by-hands,pyrsv/made-by-hands,https://github.com/pyrsv/made-by-hands.git,2,1,22,8629,2,50,pyrsv,react
389,GoPokemon,ZhimingyuanLiu/GoPokemon,https://github.com/ZhimingyuanLiu/GoPokemon.git,2,1,14,4552,2,77,ZhimingyuanLiu,react
390,ECommerceWebsite,sirijami/ECommerceWebsite,https://github.com/sirijami/ECommerceWebsite.git,3,0,0,434,2,69,sirijami,react
391,A-Mazon-Web,EunsooJung/A-Mazon-Web,https://github.com/EunsooJung/A-Mazon-Web.git,2,1,19,31810,2,51,EunsooJung,react
392,react-pizza,kravchuk21/react-pizza,https://github.com/kravchuk21/react-pizza.git,0,2,0,1094,2,17,kravchuk21,react
393,OnlineShopping,umutpiri/OnlineShopping,https://github.com/umutpiri/OnlineShopping.git,0,2,0,444,2,24,umutpiri,react
394,react-online-shop,pedrouid/react-online-shop,https://github.com/pedrouid/react-online-shop.git,0,2,0,3090,2,26,pedrouid,react
395,shopping-cart,AnonymousAAArdvark/shopping-cart,https://github.com/AnonymousAAArdvark/shopping-cart.git,0,4,0,7400,2,41,AnonymousAAArdvark,react
396,OnlineShop_React_Redux,llanskoyll/OnlineShop_React_Redux,https://github.com/llanskoyll/OnlineShop_React_Redux.git,0,2,0,310,2,18,llanskoyll,react
397,frontend2_react_web,tanhongit/frontend2_react_web,https://github.com/tanhongit/frontend2_react_web.git,0,6,1,78388,2,82,tanhongit,react
398,Be-Bookaholic,MizanurRahmann/Be-Bookaholic,https://github.com/MizanurRahmann/Be-Bookaholic.git,0,9,0,6705,2,88,MizanurRahmann,react
399,reactshop,piotrstaniow/reactshop,https://github.com/piotrstaniow/reactshop.git,2,0,0,173,2,75,piotrstaniow,react
400,react-js-front-for-on-line-shop,JulianBeletskyy/react-js-front-for-on-line-shop,https://github.com/JulianBeletskyy/react-js-front-for-on-line-shop.git,0,2,0,9019,2,28,JulianBeletskyy,react
401,Book-store-Reactjs,Akshatjalan/Book-store-Reactjs,https://github.com/Akshatjalan/Book-store-Reactjs.git,9,5,0,7812,2,184,Akshatjalan,react
402,react-shop,h1bomb/react-shop,https://github.com/h1bomb/react-shop.git,1,3,0,482,2,71,h1bomb,react
403,Shopping,truongpvuet/Shopping,https://github.com/truongpvuet/Shopping.git,0,2,0,1736,2,45,truongpvuet,react
404,jacks_garden,2016lisali/jacks_garden,https://github.com/2016lisali/jacks_garden.git,1,3,1,2753,2,45,2016lisali,react
405,online-shop,parsaroohi/online-shop,https://github.com/parsaroohi/online-shop.git,0,3,0,4163,2,56,parsaroohi,react
406,crwn-clothing,egzoniar/crwn-clothing,https://github.com/egzoniar/crwn-clothing.git,1,2,1,3558,2,34,egzoniar,react
407,book_shop,deger4beger/book_shop,https://github.com/deger4beger/book_shop.git,0,3,0,4203,2,34,deger4beger,react
408,online-shop,samaghapour/online-shop,https://github.com/samaghapour/online-shop.git,0,2,0,212,2,148,samaghapour,react
409,Shop,AsselAlAssel/Shop,https://github.com/AsselAlAssel/Shop.git,0,1,0,2919,2,22,AsselAlAssel,react
410,shop,A-n-d-r-e-K/shop,https://github.com/A-n-d-r-e-K/shop.git,0,0,0,774,2,20,A-n-d-r-e-K,react
411,faballey,Satya12325/faballey,https://github.com/Satya12325/faballey.git,3,1,0,17952,2,126,Satya12325,react
412,React-Redux-shoppingcart,vydyas/React-Redux-shoppingcart,https://github.com/vydyas/React-Redux-shoppingcart.git,2,2,0,19219,2,51,vydyas,react
413,crwn-shop-react,Alex-gits/crwn-shop-react,https://github.com/Alex-gits/crwn-shop-react.git,0,2,4,2431,2,32,Alex-gits,react
414,Online-Shopping-Store,DevMonzer/Online-Shopping-Store,https://github.com/DevMonzer/Online-Shopping-Store.git,0,2,0,3034,2,46,DevMonzer,react
415,ONLINE-SHOP-APP,kaneki666/ONLINE-SHOP-APP,https://github.com/kaneki666/ONLINE-SHOP-APP.git,0,2,12,25459,2,57,kaneki666,react
416,shop,rubyhat/shop,https://github.com/rubyhat/shop.git,0,0,0,993,2,38,rubyhat,react
417,CodeNation-MasterCourse-Catz4Lyf,bar-alex/CodeNation-MasterCourse-Catz4Lyf,https://github.com/bar-alex/CodeNation-MasterCourse-Catz4Lyf.git,2,0,0,377,2,56,bar-alex,react
418,onlineshopping02,hakudang/onlineshopping02,https://github.com/hakudang/onlineshopping02.git,0,0,0,2981,2,28,hakudang,react
419,Intern-React,TeamTripix/Intern-React,https://github.com/TeamTripix/Intern-React.git,0,0,0,384,2,11,TeamTripix,react
420,custom-react,ArtemVeremienko/custom-react,https://github.com/ArtemVeremienko/custom-react.git,0,0,0,67,2,12,ArtemVeremienko,react
421,react-scandi,keeeparis/react-scandi,https://github.com/keeeparis/react-scandi.git,0,0,0,760,2,12,keeeparis,react
422,Online-Shopping-Store,ArinzeJeffrey-droid/Online-Shopping-Store,https://github.com/ArinzeJeffrey-droid/Online-Shopping-Store.git,0,2,7,3173,2,89,ArinzeJeffrey-droid,react
423,shop,harshai/shop,https://github.com/harshai/shop.git,1,0,0,5253,2,57,harshai,react
424,online-clothing-shop,elyor-doniyorov/online-clothing-shop,https://github.com/elyor-doniyorov/online-clothing-shop.git,0,2,1,394,2,92,elyor-doniyorov,react
425,internet-shop-react-redux,deamodis/internet-shop-react-redux,https://github.com/deamodis/internet-shop-react-redux.git,0,0,0,662,2,11,deamodis,react
426,react-native-shopping,luan4637/react-native-shopping,https://github.com/luan4637/react-native-shopping.git,0,0,0,2338,2,15,luan4637,react
427,final-project-react,Rustam666/final-project-react,https://github.com/Rustam666/final-project-react.git,0,0,2,16547,2,11,Rustam666,react
428,shop,Expelliarmus625/shop,https://github.com/Expelliarmus625/shop.git,0,0,13,1385,2,40,Expelliarmus625,react
429,shop,Ezeko/shop,https://github.com/Ezeko/shop.git,0,0,0,197,2,34,Ezeko,react
430,scrimba-react-pic-some-app,boneswvb/scrimba-react-pic-some-app,https://github.com/boneswvb/scrimba-react-pic-some-app.git,0,0,0,552,2,11,boneswvb,react
431,OnlineShop,levan966/OnlineShop,https://github.com/levan966/OnlineShop.git,0,0,0,4302,2,36,levan966,react
432,i-shop,Iri-iri/i-shop,https://github.com/Iri-iri/i-shop.git,0,2,0,1565,2,70,Iri-iri,react
433,OnlineShop,siminkovlad/OnlineShop,https://github.com/siminkovlad/OnlineShop.git,0,0,0,258,2,9,siminkovlad,react
434,onlineShop,sabiut/onlineShop,https://github.com/sabiut/onlineShop.git,0,0,10,1975,2,12,sabiut,react
435,onlineShop,pooriaashkevarvakili/onlineShop,https://github.com/pooriaashkevarvakili/onlineShop.git,0,0,15,4403,2,9,pooriaashkevarvakili,react
436,Guitarzz---frontend,LovroHodak/Guitarzz---frontend,https://github.com/LovroHodak/Guitarzz---frontend.git,0,0,0,198,2,26,LovroHodak,react
437,react-shop-online,SusanaSalmeron/react-shop-online,https://github.com/SusanaSalmeron/react-shop-online.git,0,0,4,1912,2,22,SusanaSalmeron,react
438,superm-1,egatsak/superm-1,https://github.com/egatsak/superm-1.git,0,0,1,1458,2,26,egatsak,react
439,clothingShop,EladHershkovitz/clothingShop,https://github.com/EladHershkovitz/clothingShop.git,0,0,0,1018,2,26,EladHershkovitz,react
440,webreactor,alexsoar/webreactor,https://github.com/alexsoar/webreactor.git,0,0,0,1181,2,21,alexsoar,react
441,cyper-shop-app,ahmdammarr/cyper-shop-app,https://github.com/ahmdammarr/cyper-shop-app.git,0,0,0,949,2,24,ahmdammarr,react
442,FWT-React-Assignment,karnikaindras/FWT-React-Assignment,https://github.com/karnikaindras/FWT-React-Assignment.git,0,0,0,393,2,25,karnikaindras,react
443,react-ecommerce,islam95/react-ecommerce,https://github.com/islam95/react-ecommerce.git,0,0,0,44,2,29,islam95,react
444,react-alcohol-shop,JohnnyShtekel/react-alcohol-shop,https://github.com/JohnnyShtekel/react-alcohol-shop.git,1,0,0,737,2,26,JohnnyShtekel,react
445,e-commerce-platform,dumimerlusca/e-commerce-platform,https://github.com/dumimerlusca/e-commerce-platform.git,0,0,0,4360,2,17,dumimerlusca,react
446,react-online-shop-trial,myurm/react-online-shop-trial,https://github.com/myurm/react-online-shop-trial.git,0,0,0,2210,2,23,myurm,react
447,react-shop,aleksandr-wegele/react-shop,https://github.com/aleksandr-wegele/react-shop.git,0,1,0,909,2,27,aleksandr-wegele,react
448,miniEcommerce,craghagBg/miniEcommerce,https://github.com/craghagBg/miniEcommerce.git,0,0,0,106,2,23,craghagBg,react
449,ONLINE_SHOP,AnnaButrimenko/ONLINE_SHOP,https://github.com/AnnaButrimenko/ONLINE_SHOP.git,0,0,9,61649,2,20,AnnaButrimenko,react
450,notgoldencrown,fatemehalimardaani/notgoldencrown,https://github.com/fatemehalimardaani/notgoldencrown.git,0,0,16,54599,2,24,fatemehalimardaani,react
451,lotus-shop,rouzbeh-hatamy/lotus-shop,https://github.com/rouzbeh-hatamy/lotus-shop.git,0,2,0,1100,2,17,rouzbeh-hatamy,react
452,shop-react,shamouni/shop-react,https://github.com/shamouni/shop-react.git,0,0,0,25278,2,17,shamouni,react
453,react-online-shop-template,mohammad-reza-sasani/react-online-shop-template,https://github.com/mohammad-reza-sasani/react-online-shop-template.git,0,0,0,2648,2,20,mohammad-reza-sasani,react
454,online-shop,3barney/online-shop,https://github.com/3barney/online-shop.git,0,0,0,100,2,21,3barney,react
455,crwn-clothing,JakeHumphries/crwn-clothing,https://github.com/JakeHumphries/crwn-clothing.git,0,0,0,1008,2,17,JakeHumphries,react
456,cyper-shop,ahmdammarr/cyper-shop,https://github.com/ahmdammarr/cyper-shop.git,0,0,0,247,2,17,ahmdammarr,react
457,Burger-Man,sahinerbay/Burger-Man,https://github.com/sahinerbay/Burger-Man.git,0,0,0,291,2,27,sahinerbay,react
458,Online-sport-shop-in-react,Alex3195/Online-sport-shop-in-react,https://github.com/Alex3195/Online-sport-shop-in-react.git,0,0,0,107447,2,21,Alex3195,react
459,react-online-shop,sergej-er/react-online-shop,https://github.com/sergej-er/react-online-shop.git,0,0,0,697,2,23,sergej-er,react
460,react-online-shop,xela-jm/react-online-shop,https://github.com/xela-jm/react-online-shop.git,0,0,4,514,2,17,xela-jm,react
461,online-shop,aaanx/online-shop,https://github.com/aaanx/online-shop.git,0,0,19,2736,2,17,aaanx,react
462,react_online_shop_app,SeoJeongho/react_online_shop_app,https://github.com/SeoJeongho/react_online_shop_app.git,0,0,28,7534,2,21,SeoJeongho,react
463,shopit,ofeldi/shopit,https://github.com/ofeldi/shopit.git,0,0,0,662,2,25,ofeldi,react
464,crwn-clothing,fatemehalimardaani/crwn-clothing,https://github.com/fatemehalimardaani/crwn-clothing.git,0,0,0,688,2,24,fatemehalimardaani,react
465,skinali,zhumakhann/skinali,https://github.com/zhumakhann/skinali.git,0,0,0,3647,2,20,zhumakhann,react
466,onlineShop,H1ako/onlineShop,https://github.com/H1ako/onlineShop.git,0,0,0,2316,2,54,H1ako,react
467,lazax-clothing,Exlaza/lazax-clothing,https://github.com/Exlaza/lazax-clothing.git,0,2,19,985,2,55,Exlaza,react
468,cart-it,MeghnaSaha/cart-it,https://github.com/MeghnaSaha/cart-it.git,0,0,0,295,2,15,MeghnaSaha,react
469,Electronics-Store,ChavaIsrael/Electronics-Store,https://github.com/ChavaIsrael/Electronics-Store.git,1,2,0,5636,2,62,ChavaIsrael,react
470,jacks_garden_server,2016lisali/jacks_garden_server,https://github.com/2016lisali/jacks_garden_server.git,0,2,0,2027,2,53,2016lisali,react
471,onlineShopReact,shayan-hamidi/onlineShopReact,https://github.com/shayan-hamidi/onlineShopReact.git,0,0,0,6,2,59,shayan-hamidi,react
472,Created-a-WebTech-project-with-ReactJS,deepak9044/Created-a-WebTech-project-with-ReactJS,https://github.com/deepak9044/Created-a-WebTech-project-with-ReactJS.git,0,0,0,326,2,23,deepak9044,react
473,buscarella-react,Bjornhona/buscarella-react,https://github.com/Bjornhona/buscarella-react.git,0,0,0,296,2,27,Bjornhona,react
474,OnlineShop,MrBekzod0899/OnlineShop,https://github.com/MrBekzod0899/OnlineShop.git,0,0,0,1656,2,12,MrBekzod0899,react
475,OnlineShop,shameemkpofficial-git/OnlineShop,https://github.com/shameemkpofficial-git/OnlineShop.git,0,0,0,6834,2,18,shameemkpofficial-git,react
476,reactproj1,meganyilee/reactproj1,https://github.com/meganyilee/reactproj1.git,0,0,0,341,2,32,meganyilee,react
477,react-pizza,tiutenkoff/react-pizza,https://github.com/tiutenkoff/react-pizza.git,0,0,0,1665,2,17,tiutenkoff,react
478,react-sneakers,tiutenkoff/react-sneakers,https://github.com/tiutenkoff/react-sneakers.git,0,0,0,905,2,23,tiutenkoff,react
479,react-horchata,alejandroMAD/react-horchata,https://github.com/alejandroMAD/react-horchata.git,0,0,3,700,2,20,alejandroMAD,react
480,react-shop,rachell331/react-shop,https://github.com/rachell331/react-shop.git,0,0,1,972,2,22,rachell331,react
481,OnlineShop,TudorPopescu24/OnlineShop,https://github.com/TudorPopescu24/OnlineShop.git,0,0,0,363,2,31,TudorPopescu24,react
482,OnlineShopping,sudharsan201/OnlineShopping,https://github.com/sudharsan201/OnlineShopping.git,0,0,0,463,2,16,sudharsan201,react
483,react-pizza,disage/react-pizza,https://github.com/disage/react-pizza.git,0,0,16,3364,2,17,disage,react
484,react-pizza,Auridel/react-pizza,https://github.com/Auridel/react-pizza.git,0,0,0,1484,2,17,Auridel,react
485,react-shop,rahkarino/react-shop,https://github.com/rahkarino/react-shop.git,0,0,0,411,2,26,rahkarino,react
486,react-pizza,valerykharko/react-pizza,https://github.com/valerykharko/react-pizza.git,0,0,0,1185,2,17,valerykharko,react
487,Reactjs-Website,SriYagateela/Reactjs-Website,https://github.com/SriYagateela/Reactjs-Website.git,0,0,0,5182,2,31,SriYagateela,react
488,React-Shop,Denyska-H/React-Shop,https://github.com/Denyska-H/React-Shop.git,0,0,0,18939,2,22,Denyska-H,react
489,react-project,Tetiana1386/react-project,https://github.com/Tetiana1386/react-project.git,0,0,0,1052,2,18,Tetiana1386,react
490,OnlineShopper,YoussefMdb/OnlineShopper,https://github.com/YoussefMdb/OnlineShopper.git,0,0,0,911,2,16,YoussefMdb,react
491,crwn-clothing,mirunabetianu/crwn-clothing,https://github.com/mirunabetianu/crwn-clothing.git,0,0,1,591,2,20,mirunabetianu,react
492,meta-store-frontend,JackHowa/meta-store-frontend,https://github.com/JackHowa/meta-store-frontend.git,0,0,12,3199,2,21,JackHowa,react
493,shopping-app-react,darshana-perera-97/shopping-app-react,https://github.com/darshana-perera-97/shopping-app-react.git,0,0,0,188,2,38,darshana-perera-97,react
494,ReactNative_OnlineShop,truongbaolam0209/ReactNative_OnlineShop,https://github.com/truongbaolam0209/ReactNative_OnlineShop.git,0,0,0,8665,2,0,truongbaolam0209,react
495,ReactJs-OnlineShop,Ashkan771010/ReactJs-OnlineShop,https://github.com/Ashkan771010/ReactJs-OnlineShop.git,0,0,0,953,2,0,Ashkan771010,react
496,ReactNative_OnlineShop,awaghadsangita/ReactNative_OnlineShop,https://github.com/awaghadsangita/ReactNative_OnlineShop.git,0,0,13,1772,2,0,awaghadsangita,react
497,OnlineShop-ReactHooks,Perriex/OnlineShop-ReactHooks,https://github.com/Perriex/OnlineShop-ReactHooks.git,0,1,0,1817,2,0,Perriex,react
498,myOnlineStore,jennyli513/myOnlineStore,https://github.com/jennyli513/myOnlineStore.git,0,0,0,2318,2,27,jennyli513,react
499,React-Online-Cart,KyleKnolleLynch/React-Online-Cart,https://github.com/KyleKnolleLynch/React-Online-Cart.git,0,0,0,8044,2,25,KyleKnolleLynch,react
500,ReactJS-ShopOnline,bangtranit/ReactJS-ShopOnline,https://github.com/bangtranit/ReactJS-ShopOnline.git,0,0,0,22926,2,0,bangtranit,react
501,react-bobo-store,davidkaggulire/react-bobo-store,https://github.com/davidkaggulire/react-bobo-store.git,0,0,0,5712,2,26,davidkaggulire,react
502,papagrek_react-spring,alexey221284/papagrek_react-spring,https://github.com/alexey221284/papagrek_react-spring.git,0,0,1,5093,2,15,alexey221284,react
503,react-book-shop,khasanov-yevhenii/react-book-shop,https://github.com/khasanov-yevhenii/react-book-shop.git,0,0,0,1949,2,17,khasanov-yevhenii,react
504,ProyectoReact-ECommerce,VictorVega007/ProyectoReact-ECommerce,https://github.com/VictorVega007/ProyectoReact-ECommerce.git,0,0,0,1031,2,19,VictorVega007,react
505,reactJS_ShoppingOnline-,neverdung1999/reactJS_ShoppingOnline-,https://github.com/neverdung1999/reactJS_ShoppingOnline-.git,0,0,0,2519,2,0,neverdung1999,react
506,React-proiect-2,avramflorin/React-proiect-2,https://github.com/avramflorin/React-proiect-2.git,0,0,0,1422,2,16,avramflorin,react
507,react-pizza-app,kirillgileadd/react-pizza-app,https://github.com/kirillgileadd/react-pizza-app.git,0,0,0,1919,2,17,kirillgileadd,react
508,onlineShopReact,pawanray/onlineShopReact,https://github.com/pawanray/onlineShopReact.git,0,0,0,2842,2,10,pawanray,react
509,react-E-commerce-paypal,sanjay501/react-E-commerce-paypal,https://github.com/sanjay501/react-E-commerce-paypal.git,0,0,20,59268,2,19,sanjay501,react
510,online-store-react,ujjan/online-store-react,https://github.com/ujjan/online-store-react.git,0,0,0,587,2,21,ujjan,react
511,react-eCommerce,igorPae/react-eCommerce,https://github.com/igorPae/react-eCommerce.git,0,0,19,7315,2,19,igorPae,react
512,online-store-react,kabman1000/online-store-react,https://github.com/kabman1000/online-store-react.git,0,0,0,1891,2,16,kabman1000,react
513,store-with-react-redux,NasirHaidari/store-with-react-redux,https://github.com/NasirHaidari/store-with-react-redux.git,0,0,0,491,2,14,NasirHaidari,react
514,react-online-shop,Ximik-Yura/react-online-shop,https://github.com/Ximik-Yura/react-online-shop.git,0,0,0,1322,2,26,Ximik-Yura,react
515,Pizza-Project-React,sasfwq123/Pizza-Project-React,https://github.com/sasfwq123/Pizza-Project-React.git,0,1,0,1181,2,17,sasfwq123,react
516,shopping_cart_react,SerhiiStepanenko/shopping_cart_react,https://github.com/SerhiiStepanenko/shopping_cart_react.git,0,0,0,190,2,26,SerhiiStepanenko,react
517,OnlineShopping,ColorFulLos/OnlineShopping,https://github.com/ColorFulLos/OnlineShopping.git,0,1,0,404,2,27,ColorFulLos,react
518,onlineShop,ice4ge/onlineShop,https://github.com/ice4ge/onlineShop.git,0,0,1,4671,2,35,ice4ge,react
519,OnlineShop,DomiSzpak/OnlineShop,https://github.com/DomiSzpak/OnlineShop.git,0,0,0,283,2,37,DomiSzpak,react
520,OnlineShop,Nishchaljain/OnlineShop,https://github.com/Nishchaljain/OnlineShop.git,0,0,0,768,2,33,Nishchaljain,react
521,Online-Mini-Store-REST-API-x-Reactjs-,seyiadel/Online-Mini-Store-REST-API-x-Reactjs-,https://github.com/seyiadel/Online-Mini-Store-REST-API-x-Reactjs-.git,1,2,0,14640,2,85,seyiadel,react
522,onlineShop,peymancyb/onlineShop,https://github.com/peymancyb/onlineShop.git,0,0,0,4123,2,34,peymancyb,react
523,OnlineShop,ManuKha/OnlineShop,https://github.com/ManuKha/OnlineShop.git,0,0,0,263,2,50,ManuKha,react
524,OnlineShop,MohammadFoadian/OnlineShop,https://github.com/MohammadFoadian/OnlineShop.git,0,0,0,296,2,36,MohammadFoadian,react
525,e-shop,lu4ezar/e-shop,https://github.com/lu4ezar/e-shop.git,0,0,1,1146,2,12,lu4ezar,react
526,Online-shopping-Poc-react-native,abhishekkrrao/Online-shopping-Poc-react-native,https://github.com/abhishekkrrao/Online-shopping-Poc-react-native.git,0,0,1,2088,2,20,abhishekkrrao,react
527,onlineShop-react-redux,pouya-shekari/onlineShop-react-redux,https://github.com/pouya-shekari/onlineShop-react-redux.git,0,0,0,6125,2,32,pouya-shekari,react
528,Sportsjam,Luke0912/Sportsjam,https://github.com/Luke0912/Sportsjam.git,2,0,0,1080,2,133,Luke0912,react
529,onlineShop,AdrianJazowski/onlineShop,https://github.com/AdrianJazowski/onlineShop.git,0,0,0,2273,2,73,AdrianJazowski,react
530,reactshop,Enelination/reactshop,https://github.com/Enelination/reactshop.git,0,0,0,195,2,28,Enelination,react
531,Online-Shop,WinnieZzZPooh/Online-Shop,https://github.com/WinnieZzZPooh/Online-Shop.git,0,0,0,897,2,29,WinnieZzZPooh,react
532,online-shopping,Amrit618/online-shopping,https://github.com/Amrit618/online-shopping.git,0,0,0,488,2,36,Amrit618,react
533,Life-Clothing,Francis-Nwachukwu/Life-Clothing,https://github.com/Francis-Nwachukwu/Life-Clothing.git,0,2,0,500,2,84,Francis-Nwachukwu,react
534,OnlineFlowerShop,mirelasteve/OnlineFlowerShop,https://github.com/mirelasteve/OnlineFlowerShop.git,0,0,17,552,2,34,mirelasteve,react
535,react-codealong-online-cloth-shop,MMAcode/react-codealong-online-cloth-shop,https://github.com/MMAcode/react-codealong-online-cloth-shop.git,0,0,1,8741,2,9,MMAcode,react
536,online-shop,okhouja/online-shop,https://github.com/okhouja/online-shop.git,0,0,0,726,2,31,okhouja,react
537,online-store,maddicoats/online-store,https://github.com/maddicoats/online-store.git,0,0,0,376,2,22,maddicoats,react
538,online-store,anthony-th/online-store,https://github.com/anthony-th/online-store.git,0,0,0,3952,2,27,anthony-th,react
539,Online-Shop,JoseBencomo/Online-Shop,https://github.com/JoseBencomo/Online-Shop.git,0,0,0,361,2,31,JoseBencomo,react
540,online-shop,michael-ryk/online-shop,https://github.com/michael-ryk/online-shop.git,0,0,0,363,2,26,michael-ryk,react
541,OnlineShopping-BBM384,MerveMuge/OnlineShopping-BBM384,https://github.com/MerveMuge/OnlineShopping-BBM384.git,1,1,0,7357,2,24,MerveMuge,react
542,Node.9.OnlineShop,Jettik1/Node.9.OnlineShop,https://github.com/Jettik1/Node.9.OnlineShop.git,0,0,0,583,2,33,Jettik1,react
543,online-shop,mihaicf/online-shop,https://github.com/mihaicf/online-shop.git,0,0,0,206,2,30,mihaicf,react
544,OnlineShoppingApp,Vishalk04/OnlineShoppingApp,https://github.com/Vishalk04/OnlineShoppingApp.git,0,0,0,206,2,22,Vishalk04,react
545,OnlineSecondHandShop,CatalinBinzari/OnlineSecondHandShop,https://github.com/CatalinBinzari/OnlineSecondHandShop.git,0,0,0,950,2,13,CatalinBinzari,react
546,OnlineShoppingCart,sekhar-2425/OnlineShoppingCart,https://github.com/sekhar-2425/OnlineShoppingCart.git,0,0,0,395,2,16,sekhar-2425,react
547,Crwn-OnlineShop,sFritsch09/Crwn-OnlineShop,https://github.com/sFritsch09/Crwn-OnlineShop.git,0,0,0,53192,2,40,sFritsch09,react
548,ShopJob,valdezpjose/ShopJob,https://github.com/valdezpjose/ShopJob.git,0,0,0,697,2,31,valdezpjose,react
549,ShoppingCartOnline,sudharsan201/ShoppingCartOnline,https://github.com/sudharsan201/ShoppingCartOnline.git,0,0,0,463,2,16,sudharsan201,react
550,OnlineShop,Hadi-Edalatkhah-Web/OnlineShop,https://github.com/Hadi-Edalatkhah-Web/OnlineShop.git,0,1,0,309,2,31,Hadi-Edalatkhah-Web,react
551,OnlineShop,Marek-Barela/OnlineShop,https://github.com/Marek-Barela/OnlineShop.git,0,0,0,181,2,41,Marek-Barela,react
552,OnlineShop,milanasinik/OnlineShop,https://github.com/milanasinik/OnlineShop.git,0,0,0,26748,2,42,milanasinik,react
553,online-shopping-cart,shimingzhao/online-shopping-cart,https://github.com/shimingzhao/online-shopping-cart.git,0,0,0,874,2,26,shimingzhao,react
554,ReactJS-Route-OnlineShopping,Megala-Subramani/ReactJS-Route-OnlineShopping,https://github.com/Megala-Subramani/ReactJS-Route-OnlineShopping.git,0,0,0,195,2,27,Megala-Subramani,react
555,OnlineShop_Django_ReactJS,TieuHieu/OnlineShop_Django_ReactJS,https://github.com/TieuHieu/OnlineShop_Django_ReactJS.git,0,0,0,1598,2,0,TieuHieu,react
556,react-app,gukaguka/react-app,https://github.com/gukaguka/react-app.git,0,0,0,759,2,28,gukaguka,react
557,flyonlineshop-react,daattis/flyonlineshop-react,https://github.com/daattis/flyonlineshop-react.git,0,0,0,4339,2,27,daattis,react
558,react-shop,ch3ber/react-shop,https://github.com/ch3ber/react-shop.git,0,0,0,474,2,30,ch3ber,react
559,online-shop-react,aloknath1/online-shop-react,https://github.com/aloknath1/online-shop-react.git,0,0,0,400,2,30,aloknath1,react
560,exreactshop,Aziaev/exreactshop,https://github.com/Aziaev/exreactshop.git,0,0,0,3202,2,31,Aziaev,react
561,minions-shop,arturzybin/minions-shop,https://github.com/arturzybin/minions-shop.git,0,0,1,2965,2,34,arturzybin,react
562,react-clothing-shop,yuankunluo/react-clothing-shop,https://github.com/yuankunluo/react-clothing-shop.git,0,0,1,1277,2,28,yuankunluo,react
563,jasky-clothing,Joshmatjjen/jasky-clothing,https://github.com/Joshmatjjen/jasky-clothing.git,0,0,6,61493,2,31,Joshmatjjen,react
564,online-shopping-app-react,darshana-perera-97/online-shopping-app-react,https://github.com/darshana-perera-97/online-shopping-app-react.git,0,0,0,1203,2,30,darshana-perera-97,react
565,online_shop_project,sourena-kazemi/online_shop_project,https://github.com/sourena-kazemi/online_shop_project.git,0,1,0,577,2,31,sourena-kazemi,react
