blocker_violations,bugs,classes,code_smells,cognitive_complexity,comment_lines,comment_lines_density,file_complexity,confirmed_issues,coverage,critical_violations,complexity,last_commit_date,development_cost,duplicated_blocks,duplicated_files,duplicated_lines,duplicated_lines_density,effort_to_reach_maintainability_rating_a,false_positive_issues,files,functions,info_violations,violations,line_coverage,lines,ncloc,ncloc_language_distribution,lines_to_cover,sqale_rating,major_violations,minor_violations,open_issues,reliability_rating,reliability_remediation_effort,reopened_issues,security_hotspots,security_hotspots_reviewed,security_rating,security_remediation_effort,security_review_rating,security_hotspots_reviewed_status,security_hotspots_to_review_status,skipped_tests
0,3,0,16,36,553,20.7,4.8,0,0.0,1,140,1452490616000,63690,2,2,48,1.5,0,0,32,116,0,19,0.0,3165,2123,css=669;js=1119;web=335,381,1.0,16,2,19,3.0,10,0,5,0.0,1.0,0,5.0,0,5,
0,53,50,227,73,338,6.7,3.8,0,0.0,25,423,1659677775115,140790,6,6,184,3.2,0,0,137,343,10,280,0.0,5745,4693,css=1049;js=66;ts=2679;web=899,698,1.0,104,141,280,4.0,117,0,3,0.0,1.0,0,5.0,0,3,
0,2,16,33,2,77,9.3,2.1,0,0.0,19,105,1659690104896,22620,0,0,0,0.0,0,0,62,90,0,35,0.0,1054,754,css=10;js=53;ts=578;web=113,178,1.0,16,0,35,3.0,5,0,1,0.0,1.0,0,5.0,0,1,
0,13,0,1,0,7,2.5,1.0,0,0.0,0,6,1659667786558,8070,0,0,0,0.0,0,0,32,1,0,14,0.0,830,269,css=100;js=37;web=132,2,1.0,10,4,14,3.0,11,0,1,0.0,1.0,0,5.0,0,1,
1,2,0,9,17,0,0.0,6.8,0,0.0,0,81,1441224706000,17520,0,0,0,0.0,0,0,13,66,0,11,0.0,707,584,css=40;js=486;web=58,281,1.0,4,6,11,3.0,10,0,0,,1.0,0,1.0,0,0,
0,1,9,11,1,107,21.7,1.3,0,0.0,4,28,1659680446428,11580,0,0,0,0.0,0,0,30,19,0,12,0.0,659,386,css=104;ts=204;web=78,21,1.0,7,1,12,2.0,2,0,0,,1.0,0,1.0,0,0,
0,2,10,16,1,142,20.8,1.4,0,0.0,6,42,1659663041788,16200,0,0,0,0.0,0,0,37,33,0,18,0.0,852,540,css=107;js=82;ts=274;web=77,60,1.0,8,4,18,3.0,3,0,0,,1.0,0,1.0,0,0,
0,21,24,72,146,116,5.2,5.8,0,0.0,21,302,1488059936000,63690,8,5,116,4.5,0,0,53,207,0,93,0.0,2587,2123,css=1;js=458;ts=1144;web=520,559,1.0,18,54,93,3.0,61,0,4,0.0,1.0,0,5.0,0,4,
0,0,15,35,3,32,4.6,2.3,0,0.0,19,105,1659665600543,20010,0,0,0,0.0,0,0,58,90,0,35,0.0,937,667,css=5;js=54;ts=535;web=73,176,1.0,15,1,35,1.0,0,0,0,,1.0,0,1.0,0,0,
0,0,14,36,1,31,5.1,1.8,0,0.0,18,74,1659670590016,17340,0,0,0,0.0,0,0,51,63,0,36,0.0,822,578,css=15;js=54;ts=431;web=78,134,1.0,13,5,36,1.0,0,0,0,,1.0,0,1.0,0,0,
0,14,30,39,25,39,2.2,2.9,0,0.0,9,240,1659651458317,51870,0,0,0,0.0,0,0,101,203,0,53,0.0,2177,1729,css=22;js=54;ts=1281;web=372,382,1.0,31,13,53,3.0,15,0,0,,1.0,0,1.0,0,0,
0,4,23,50,16,27,2.1,2.6,0,0.0,15,177,1574453295000,38520,0,0,0,0.0,0,0,76,148,0,54,0.0,1686,1284,css=31;js=53;ts=971;web=229,291,1.0,7,32,54,3.0,5,0,1,0.0,1.0,0,5.0,0,1,
0,81,69,34,452,59,0.5,5.0,0,0.0,22,823,1659677174317,329070,57,23,1313,11.0,0,0,196,539,0,115,0.0,11969,10969,css=4283;js=66;ts=4603;web=2017,1327,1.0,28,65,115,3.0,311,0,0,,1.0,0,1.0,0,0,
0,48,132,66,102,254,2.7,2.1,0,0.0,17,525,1659650493258,275490,6,6,262,2.4,0,0,320,368,10,114,0.0,10845,9183,css=3528;js=29;ts=4004;web=1622,686,1.0,55,32,114,4.0,82,0,0,,1.0,0,1.0,0,0,
0,31,23,18,20,12,0.7,2.8,0,0.0,4,130,1659670407937,51150,2,2,94,4.5,0,0,60,100,0,49,0.0,2092,1705,css=310;js=53;ts=875;web=467,163,1.0,24,21,49,3.0,43,0,0,,1.0,0,1.0,0,0,
0,14,13,23,18,51,5.5,2.5,0,0.0,2,91,1659661491170,26490,0,0,0,0.0,0,0,51,66,0,37,0.0,1562,883,css=62;js=52;ts=418;web=351,125,1.0,21,14,37,3.0,27,0,0,,1.0,0,1.0,0,0,
0,2,20,28,47,33,2.5,3.6,0,0.0,3,101,1659688072913,37860,4,2,98,6.5,0,0,30,64,0,30,0.0,1505,1262,js=29;ts=1192;web=41,153,1.0,17,10,30,3.0,5,0,1,0.0,1.0,0,5.0,0,1,
0,19,12,26,1,18,2.4,1.9,0,0.0,12,72,1659676586450,22320,0,0,0,0.0,0,0,46,63,0,45,0.0,1044,744,css=11;js=71;ts=374;web=288,134,1.0,15,18,45,3.0,82,0,2,0.0,1.0,0,5.0,0,2,
0,0,0,0,3,4,6.3,2.0,0,0.0,0,8,1479762663000,1800,0,0,0,0.0,0,0,4,4,0,0,0.0,84,60,js=32;web=28,17,1.0,0,0,0,1.0,0,0,0,,1.0,0,1.0,0,0,
